Timestamp,collidingObject,HeartRate,CognitiveLoad,Attention,Relaxation,leftPupilDialation,rightPupilDialation,Condition,AF3,AF4,FP1,FP2,AF7,AF8,
20/07/2022 11:22:40 a.m.:797,FadeQuad,30,5.832727,0.09264187,0.9346024,3.336395,3.561035,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:820,FadeQuad,30,5.832727,0.1086861,0.9337773,3.386688,3.57164,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:841,FadeQuad,30,5.832727,0.1086861,0.9337773,3.365723,3.466354,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:875,FadeQuad,30,5.827622,0.1086861,0.9337773,3.167297,3.485016,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:912,FadeQuad,30,5.822516,0.1086861,0.9337773,3.287521,3.499588,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:941,FadeQuad,30,5.822516,0.10383,0.9336521,3.276199,3.383698,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:974,FadeQuad,30,5.822516,0.10383,0.9336521,3.282501,3.360504,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:41 a.m.:20,FadeQuad,30,5.822516,0.10383,0.9336521,3.272552,3.306351,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:41 a.m.:50,FadeQuad,30,5.822516,0.10383,0.9336521,3.204193,3.351074,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:41 a.m.:86,FadeQuad,30,5.812306,0.08601221,0.9242028,3.312958,3.340851,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:41 a.m.:107,FadeQuad,30,5.812306,0.08601221,0.9242028,3.226425,3.292725,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:41 a.m.:155,FadeQuad,30,5.812306,0.08601221,0.9242028,3.209473,3.15834,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:41 a.m.:188,FadeQuad,30,5.812306,0.08601221,0.9242028,3.231216,3.052139,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:41 a.m.:220,FadeQuad,30,5.807201,0.07317495,0.9224146,3.200958,3.122849,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
