Timestamp,HeartRate,CognitiveLoad,Attention,leftPupilDialation,rightPupilDialation,collidingObject,
15/07/2022 9:40:21 a.m.:500,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:545,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:566,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:582,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:599,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:613,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:631,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:655,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:684,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:700,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:721,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:743,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:766,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:787,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:817,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:833,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:854,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:877,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:899,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:921,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:948,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:966,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:21 a.m.:987,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:10,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:33,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:54,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:83,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:99,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:121,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:143,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:166,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:187,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:215,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:232,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:254,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:276,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:298,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:320,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:348,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:363,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:377,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:392,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:407,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:422,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:437,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:452,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:476,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:493,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:508,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:525,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:544,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:566,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:587,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:615,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:632,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:654,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:675,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:698,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:723,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:748,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:765,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:786,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:809,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:832,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:854,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:883,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:898,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:920,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:943,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:966,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:22 a.m.:987,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:15,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:32,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:53,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:76,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:98,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:129,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:145,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:164,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:186,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:209,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:231,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:259,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:276,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:291,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:306,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:321,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:335,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:351,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:366,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:392,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:424,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:443,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:461,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:23 a.m.:479,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:24 a.m.:303,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:53,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:76,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:93,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:112,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:133,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:160,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:177,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:198,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:221,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:243,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:266,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:290,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:315,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:331,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:355,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:377,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:398,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:421,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:449,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:466,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:488,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:511,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:532,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:555,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:584,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:608,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:626,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:644,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:665,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:688,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:709,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:737,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:753,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:775,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:798,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:817,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:833,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:857,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:874,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:892,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:909,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:926,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:943,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:958,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:980,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:25 a.m.:998,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:20,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:42,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:66,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:87,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:115,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:134,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:153,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:175,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:198,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:220,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:248,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:265,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:286,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:309,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:331,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:353,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:381,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:398,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:420,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:441,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:464,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:497,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:515,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:531,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:553,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:579,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:599,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:625,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:643,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:663,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:687,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:710,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:741,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:759,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:775,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:793,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:809,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:826,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:842,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:867,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:885,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:901,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:916,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:932,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:947,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:964,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:26 a.m.:993,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:12,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:31,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:53,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:74,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:98,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:125,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:142,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:165,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:187,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:209,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:231,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:259,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:277,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:297,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:321,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:343,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:364,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:392,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:409,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:430,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:453,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:475,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:497,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:532,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:548,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:564,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:586,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:609,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:632,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:659,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:683,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:701,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:726,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:742,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:758,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:776,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:802,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:818,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:834,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:852,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:869,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:886,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:908,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:936,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:953,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:975,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:27 a.m.:997,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:20,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:44,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:69,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:86,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:108,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:130,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:153,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:176,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:202,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:224,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:246,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:264,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:286,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:310,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:330,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:356,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:381,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:397,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:419,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:442,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:463,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:494,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:511,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:530,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:552,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:575,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:596,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:620,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:636,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:654,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:669,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:686,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:702,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:718,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:742,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:758,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:774,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:790,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:808,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:831,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:853,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:881,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:897,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:919,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:942,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:963,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:28 a.m.:986,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:13,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:30,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:53,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:75,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:97,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:119,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:147,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:165,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:186,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:209,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:229,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:253,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:280,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:298,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:319,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:341,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:363,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:392,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:409,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:40:29 a.m.:432,77,0,0,3.077759,2.87825,InstructionDialogue,
