TimeStamp,HeartRate,GSR,Attention,leftPupilDialation,rightPupilDialation,collidingObjectName,
15/07/2022 8:11:26 a.m.:409,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:445,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:472,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:497,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:529,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:563,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:602,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:630,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:664,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:696,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:733,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:763,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:797,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:830,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:863,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:897,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:930,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:963,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:997,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:34,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:64,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:97,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:131,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:164,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:205,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:231,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:263,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:297,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:330,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:363,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:396,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:430,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:464,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:496,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:525,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:552,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:577,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:604,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:631,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:665,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:697,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:723,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:748,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:772,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:798,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:831,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:861,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:887,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:915,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:941,77,0,0,0,0,,
15/07/2022 8:11:27 a.m.:965,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:3,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:30,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:54,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:82,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:107,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:142,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:167,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:194,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:218,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:243,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:268,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:301,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:325,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:351,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:375,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:398,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:421,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:452,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:485,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:517,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:551,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:588,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:618,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:650,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:685,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:720,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:751,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:784,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:817,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:852,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:884,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:916,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:950,77,0,0,0,0,,
15/07/2022 8:11:28 a.m.:984,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:24,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:51,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:85,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:117,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:151,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:188,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:217,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:250,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:284,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:320,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:350,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:385,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:417,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:452,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:485,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:507,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:531,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:553,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:578,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:607,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:638,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:662,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:685,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:710,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:733,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:762,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:792,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:818,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:841,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:863,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:887,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:913,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:944,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:968,77,0,0,0,0,,
15/07/2022 8:11:29 a.m.:993,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:26,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:62,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:104,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:128,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:152,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:176,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:202,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:232,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:261,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:286,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:308,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:331,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:357,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:391,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:415,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:440,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:462,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:485,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:508,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:538,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:562,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:586,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:609,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:636,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:665,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:693,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:726,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:750,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:773,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:796,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:820,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:845,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:874,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:898,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:921,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:946,77,0,0,0,0,,
15/07/2022 8:11:30 a.m.:972,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:10,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:39,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:64,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:97,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:129,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:170,77,0.15,0,0,0,,
15/07/2022 8:11:31 a.m.:206,77,0.03,0,0,0,,
15/07/2022 8:11:31 a.m.:238,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:263,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:308,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:331,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:356,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:387,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:412,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:443,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:470,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:495,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:522,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:546,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:572,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:616,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:649,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:674,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:706,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:747,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:772,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:805,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:838,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:875,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:906,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:938,77,0,0,0,0,,
15/07/2022 8:11:31 a.m.:972,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:9,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:44,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:72,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:105,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:138,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:174,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:208,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:238,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:272,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:306,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:342,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:373,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:405,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:438,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:476,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:513,77,0.81,0,0,0,,
15/07/2022 8:11:32 a.m.:547,77,0.21,0,0,0,,
15/07/2022 8:11:32 a.m.:580,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:610,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:639,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:672,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:705,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:739,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:768,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:793,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:819,77,0,0,0,0,,
15/07/2022 8:11:32 a.m.:843,77,-0.03,0,0,0,,
15/07/2022 8:11:32 a.m.:878,77,-0.19,0,0,0,,
15/07/2022 8:11:32 a.m.:922,77,-0.54,0,0,0,,
15/07/2022 8:11:32 a.m.:953,77,-0.87,0,0,0,,
15/07/2022 8:11:32 a.m.:986,77,-0.24,0,0,0,,
15/07/2022 8:11:33 a.m.:18,77,-0.43,0,0,0,,
15/07/2022 8:11:33 a.m.:61,77,-0.51,0,0,0,,
15/07/2022 8:11:33 a.m.:95,77,-0.75,0,0,0,,
15/07/2022 8:11:33 a.m.:128,77,-0.27,0,0,0,,
15/07/2022 8:11:33 a.m.:163,77,-0.15,0,0,0,,
15/07/2022 8:11:33 a.m.:207,77,-0.15,0,0,0,,
15/07/2022 8:11:33 a.m.:240,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:263,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:298,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:331,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:361,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:386,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:411,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:436,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:463,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:491,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:521,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:550,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:581,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:606,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:638,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:663,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:694,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:725,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:752,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:774,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:797,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:822,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:848,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:882,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:914,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:941,77,0,0,0,0,,
15/07/2022 8:11:33 a.m.:978,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:5,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:36,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:71,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:101,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:127,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:152,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:178,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:222,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:246,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:271,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:304,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:340,77,0,0.93,0,0,,
15/07/2022 8:11:34 a.m.:385,77,0,0.87,0,0,,
15/07/2022 8:11:34 a.m.:420,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:443,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:470,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:507,77,0,-0.21,0,0,,
15/07/2022 8:11:34 a.m.:545,77,0,-1.35,0,0,,
15/07/2022 8:11:34 a.m.:582,77,0,-0.45,0,0,,
15/07/2022 8:11:34 a.m.:614,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:644,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:670,77,0,0.03,0,0,,
15/07/2022 8:11:34 a.m.:704,77,0,0.11,0,0,,
15/07/2022 8:11:34 a.m.:737,77,0,0.15,0,0,,
15/07/2022 8:11:34 a.m.:777,77,0,0.03,0,0,,
15/07/2022 8:11:34 a.m.:813,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:837,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:870,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:903,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:943,77,0,0,0,0,,
15/07/2022 8:11:34 a.m.:978,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:4,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:37,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:70,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:112,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:144,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:172,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:205,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:240,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:269,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:295,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:318,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:340,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:366,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:396,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:426,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:451,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:474,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:497,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:521,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:554,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:578,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:612,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:644,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:677,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:722,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:755,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:786,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:811,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:841,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:871,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:895,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:921,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:946,77,0,0,0,0,,
15/07/2022 8:11:35 a.m.:969,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:8,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:39,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:71,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:104,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:135,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:169,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:203,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:235,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:269,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:306,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:336,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:369,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:403,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:438,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:474,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:503,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:536,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:570,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:606,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:642,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:670,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:704,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:737,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:769,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:807,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:838,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:870,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:903,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:936,77,0,0,0,0,,
15/07/2022 8:11:36 a.m.:990,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:37,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:73,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:116,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:147,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:173,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:200,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:225,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:254,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:290,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:323,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:347,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:370,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:405,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:438,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:462,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:495,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:526,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:564,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:594,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:621,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:645,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:676,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:703,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:734,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:768,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:801,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:834,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:859,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:901,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:936,77,0,0,0,0,,
15/07/2022 8:11:37 a.m.:962,77,0,0,0,0,,
